x,z,taille
# Ensemble de particules : N = 100 | d = 0.1 | E_0 = 1 | taille = 0
-1.85,15.65,0
9.85,-20.75,0
-1.15,5.95,0
12.55,0.15,0
13.75,-4.95,0
6.55,-18.35,0
-0.85,19.05,0
-18.65,-0.45,0
7.95,-0.45,0
-4.95,-13.25,0
20.65,5.15,0
-2.45,-14.35,0
-17.45,19.45,0
22.85,2.45,0
-5.75,13.55,0
0.85,15.45,0
-11.95,7.35,0
11.15,-10.45,0
-22.35,-5.05,0
-19.05,24.55,0
18.85,1.45,0
12.35,-8.65,0
-12.65,-4.35,0
-19.65,23.25,0
-6.25,8.95,0
-13.35,1.85,0
14.35,0.45,0
-11.65,7.05,0
7.15,-14.85,0
-7.05,11.35,0
-11.05,6.05,0
7.05,3.45,0
-9.45,-1.65,0
2.85,-20.75,0
8.75,-22.75,0
9.95,5.25,0
8.55,5.85,0
22.45,-12.85,0
21.15,17.15,0
3.85,-22.15,0
15.15,-1.05,0
-9.95,-9.95,0
-15.15,-13.65,0
-18.85,-17.35,0
18.35,7.55,0
13.05,6.75,0
1.95,0.65,0
-1.65,-13.65,0
-10.25,-11.15,0
5.85,16.35,0
-15.05,14.25,0
6.35,-24.55,0
10.55,17.05,0
-23.15,22.55,0
13.85,-20.65,0
-18.25,9.35,0
19.55,-1.55,0
16.05,16.05,0
-3.15,-4.15,0
-23.75,-17.95,0
-11.55,22.55,0
20.05,-11.85,0
-17.45,-17.95,0
-23.55,0.35,0
2.55,-18.25,0
-0.05,-20.95,0
-16.25,13.75,0
19.75,23.55,0
12.45,13.85,0
5.15,22.15,0
-12.55,19.35,0
-5.45,-3.55,0
-22.75,-15.55,0
-12.15,-7.55,0
6.05,5.45,0
-11.85,-22.15,0
21.35,17.85,0
23.15,-9.35,0
5.05,-2.65,0
-21.05,-18.15,0
16.15,22.65,0
-21.55,5.65,0
-5.55,8.75,0
-7.75,5.65,0
23.15,9.35,0
11.35,7.25,0
-15.85,-22.75,0
18.95,21.35,0
-1.15,-4.15,0
-15.95,-2.15,0
-5.95,-21.35,0
14.25,1.95,0
-13.45,0.55,0
-5.95,-22.05,0
-23.65,-7.85,0
-9.65,3.55,0
1.65,12.35,0
12.65,8.95,0
14.35,-17.15,0
-22.35,23.85,0
-19.85,2.85,0
11.65,11.55,0
-18.95,2.35,0
7.95,10.25,0
-10.55,-21.35,0
8.25,21.15,0
7.15,-8.15,0
-3.05,-6.55,0
-23.35,6.65,0
-6.95,10.65,0
7.05,-18.65,0
-6.25,-7.45,0
-8.95,-6.65,0
5.15,-18.35,0
-12.35,7.95,0
14.15,15.85,0
22.85,22.65,0
1.55,-15.45,0
-14.65,-5.25,0
4.25,1.55,0
-18.05,-4.35,0
-4.25,-23.15,0
-10.45,8.25,0
5.35,15.05,0
-17.35,-15.85,0
-9.55,19.35,0
-11.25,9.15,0
-1.15,-3.65,0
-10.85,10.25,0
-20.85,-19.05,0
10.45,15.85,0
2.75,17.45,0
17.55,-17.65,0
9.35,24.95,0
-3.85,-2.25,0
16.75,-19.45,0
-12.25,-13.05,0
4.85,18.55,0
9.95,-7.75,0
-13.45,6.35,0
16.75,-4.45,0
1.35,-4.45,0
-18.45,11.65,0
-23.65,16.15,0
16.75,-5.95,0
-11.65,-16.35,0
-13.55,-0.05,0
23.25,-22.95,0
-13.45,-9.45,0
21.75,-12.55,0
-6.95,3.55,0
-9.85,-18.45,0
9.25,19.25,0
-23.45,23.25,0
9.15,-10.15,0
-18.35,24.45,0
15.45,-16.25,0
-5.45,20.95,0
14.65,24.15,0
-4.95,-9.45,0
23.35,15.75,0
18.45,7.65,0
12.45,-9.45,0
-10.65,24.75,0
9.15,4.95,0
-10.25,-8.75,0
15.25,-19.15,0
-2.35,1.25,0
24.05,4.45,0
-17.55,-17.25,0
-11.65,-24.05,0
15.85,-22.25,0
-21.35,17.75,0
2.15,7.55,0
-8.15,-12.85,0
3.45,-12.15,0
-17.75,-20.25,0
-24.65,13.95,0
11.85,-15.25,0
9.55,-14.65,0
7.45,-14.95,0
-14.45,-15.45,0
-15.65,-7.95,0
-5.55,-13.75,0
17.35,21.05,0
7.35,14.65,0
0.55,-15.35,0
-0.25,-21.85,0
23.35,18.55,0
0.05,-14.75,0
24.75,-17.15,0
21.05,-15.65,0
10.35,1.65,0
-20.65,7.05,0
0.95,-4.25,0
-5.55,-0.85,0
18.45,-14.55,0
8.15,16.45,0
-3.25,6.65,0
-14.55,-16.75,0
-9.15,-3.35,0
-20.45,-4.45,0
-0.05,-17.65,0
5.55,3.85,0
10.85,19.55,0
-22.35,19.85,0
9.25,14.35,0
-14.75,17.55,0
4.95,16.45,0
-22.25,-3.45,0
7.05,18.55,0
11.95,-4.25,0
-12.85,10.15,0
-10.55,-21.15,0
17.95,-13.35,0
-7.75,-8.85,0
19.65,-3.65,0
16.15,17.55,0
14.95,-8.55,0
-13.65,-8.15,0
15.15,17.35,0
-17.65,6.55,0
21.45,20.75,0
6.65,14.15,0
-21.25,-21.75,0
13.85,-5.25,0
24.85,4.05,0
-9.55,-7.15,0
-18.75,8.85,0
12.75,12.65,0
22.85,15.75,0
5.35,-13.75,0
-5.65,19.15,0
17.45,21.35,0
11.35,2.85,0
-23.25,10.75,0
0.85,-20.25,0
0.15,-12.05,0
-8.85,-18.15,0
-21.05,-20.15,0
13.15,-3.35,0
-16.15,-18.55,0
7.25,15.15,0
-12.75,15.05,0
10.15,-5.85,0
22.35,18.35,0
-10.35,-23.85,0
-7.95,4.65,0
22.25,9.35,0
-12.65,14.65,0
-6.65,1.95,0
13.25,7.75,0
6.45,-7.75,0
4.85,2.55,0
1.15,-18.25,0
-8.55,0.75,0
22.75,8.75,0
-16.65,14.35,0
12.65,18.15,0
5.55,0.25,0
-7.05,-16.65,0
-3.95,-4.85,0
-19.45,23.75,0
-23.05,5.05,0
-15.15,-10.35,0
-8.15,-24.85,0
15.65,5.75,0
9.95,11.35,0
-18.95,13.65,0
-10.65,13.15,0
12.85,20.95,0
-10.75,18.55,0
18.15,-2.15,0
-23.15,24.25,0
-5.75,15.25,0
1.15,21.45,0
-4.05,-16.35,0
24.65,5.95,0
-5.15,-4.65,0
4.85,-3.25,0
1.55,6.45,0
-22.05,13.45,0
9.35,-9.35,0
-11.85,5.05,0
-5.15,18.45,0
8.45,13.65,0
1.55,-6.95,0
-21.65,12.15,0
23.75,-18.15,0
8.45,-9.05,0
16.95,-6.75,0
8.75,5.75,0
-13.55,-3.45,0
21.35,-16.65,0
19.15,-14.95,0
22.05,13.85,0
-7.25,5.25,0
10.25,-2.95,0
9.25,17.55,0
-22.95,-9.95,0
16.55,13.25,0
-20.95,-12.05,0
-11.55,-0.55,0
-9.35,12.25,0
-10.15,15.95,0
-8.35,20.85,0
-18.45,13.15,0
17.65,19.65,0
-19.75,-18.15,0
19.25,5.65,0
-23.45,23.55,0
22.35,17.35,0
-7.05,-19.15,0
13.45,15.65,0
20.35,-20.85,0
21.55,9.55,0
-10.35,-10.65,0
-14.15,15.15,0
-2.85,-16.15,0
-12.85,12.35,0
6.35,18.35,0
9.65,15.25,0
9.15,-14.35,0
-7.65,-6.15,0
5.55,7.45,0
19.45,-20.35,0
-15.85,19.05,0
-5.95,0.95,0
-3.75,9.25,0
-13.85,-13.85,0
-20.05,-10.75,0
9.35,0.95,0
20.55,1.15,0
-20.55,-12.45,0
8.65,-11.55,0
7.95,18.85,0
16.25,10.05,0
11.15,6.15,0
-10.55,-23.85,0
-17.15,-1.15,0
0.65,13.95,0
-10.25,14.75,0
-5.15,23.85,0
9.05,2.85,0
-14.65,14.05,0
-4.75,-9.65,0
-5.65,23.05,0
-24.95,15.85,0
9.45,-10.55,0
6.05,-22.35,0
5.55,-7.75,0
-1.25,2.15,0
-10.65,9.55,0
-6.75,-2.05,0
-19.35,-12.25,0
-11.45,11.35,0
3.55,11.05,0
22.75,12.25,0
-5.45,-18.65,0
-5.35,16.85,0
-23.15,-18.65,0
-1.75,5.75,0
21.75,-15.65,0
-20.95,2.05,0
15.55,4.65,0
-20.05,21.15,0
-14.55,7.65,0
2.95,-19.55,0
14.75,-10.75,0
-0.15,-9.25,0
17.25,-15.55,0
-11.35,-21.55,0
-21.05,-22.25,0
14.75,16.75,0
12.75,12.05,0
7.35,23.25,0
-20.15,-3.85,0
-9.15,5.95,0
19.45,-7.25,0
20.85,15.35,0
-12.75,9.15,0
9.15,-6.45,0
3.65,19.75,0
-8.65,10.95,0
-22.15,-11.45,0
-11.55,-10.15,0
-9.85,-1.55,0
2.25,-15.25,0
24.05,2.05,0
-21.65,6.35,0
-13.75,-5.55,0
-4.65,11.35,0
14.85,23.55,0
23.65,16.55,0
10.05,-12.15,0
-15.95,16.85,0
-2.45,23.35,0
-12.45,0.15,0
-5.35,-2.35,0
2.85,-23.35,0
-8.25,6.95,0
-4.95,-21.05,0
-0.05,8.15,0
14.85,24.65,0
-17.95,-15.35,0
-19.65,24.65,0
-6.25,4.35,0
-0.65,13.45,0
-2.65,-14.75,0
-5.15,4.55,0
-4.25,22.75,0
5.65,-2.25,0
-5.55,16.65,0
-8.65,-22.45,0
21.75,8.35,0
-12.65,-4.75,0
4.65,-6.35,0
-4.65,-13.35,0
16.55,-6.75,0
-22.15,-4.85,0
0.95,-24.95,0
-19.85,8.85,0
-12.15,3.05,0
-13.65,9.45,0
1.95,-13.15,0
-10.05,-24.75,0
-14.15,-4.75,0
-4.75,18.65,0
9.95,-16.75,0
-7.55,0.35,0
9.85,5.85,0
-21.15,2.35,0
8.45,-18.85,0
14.55,11.65,0
-6.55,14.05,0
-14.45,21.35,0
-12.55,24.15,0
24.15,15.65,0
16.25,2.75,0
-2.05,12.45,0
-4.95,-23.55,0
-2.65,-23.35,0
-15.85,-1.95,0
-17.85,5.35,0
1.95,-1.85,0
11.25,-7.15,0
-13.95,14.35,0
-14.15,4.45,0
14.15,-5.15,0
6.65,3.95,0
21.35,21.45,0
-14.35,-8.25,0
6.95,10.85,0
-15.35,15.95,0
-20.45,10.95,0
-16.15,11.35,0
-3.75,-9.25,0
9.05,24.45,0
-8.85,23.55,0
9.55,-11.95,0
13.35,19.45,0
-12.75,17.75,0
-9.55,-17.45,0
18.15,-13.05,0
15.55,7.65,0
-7.35,-10.45,0
5.25,-6.45,0
0.15,14.05,0
-2.35,8.35,0
-13.65,-9.45,0
14.65,17.05,0
15.15,14.65,0
21.75,6.25,0
-9.55,-15.95,0
-5.75,-6.65,0
-18.85,-17.65,0
-12.45,3.75,0
3.65,7.65,0
18.05,3.35,0
13.95,3.35,0
-3.35,13.95,0
21.65,-12.45,0
6.65,18.75,0
4.25,0.35,0
4.75,1.25,0
-5.95,-14.05,0
24.05,-4.75,0
-21.75,-24.05,0
-24.45,-11.25,0
13.55,2.75,0
20.05,4.15,0
11.55,-19.45,0
-1.75,18.75,0
-20.95,18.55,0
19.45,-10.75,0
-3.35,21.45,0
-4.35,-1.65,0
6.35,21.75,0
-9.05,-16.65,0
0.25,-2.85,0
15.55,2.25,0
-22.15,1.95,0
-15.95,21.05,0
-14.45,18.35,0
-14.15,16.35,0
-7.15,10.15,0
12.45,19.25,0
17.95,8.85,0
-18.15,-16.75,0
-24.65,3.45,0
-22.85,-19.45,0
-2.75,1.05,0
-12.55,-18.65,0
-17.85,4.75,0
-10.85,-5.15,0
3.95,21.45,0
23.95,17.75,0
-2.25,9.25,0
12.85,2.95,0
13.75,-24.05,0
-15.35,-21.55,0
12.25,-15.05,0
16.85,4.95,0
-4.05,-19.65,0
9.25,20.25,0
-1.25,-6.45,0
-10.05,-20.15,0
17.25,-17.45,0
21.95,-8.05,0
-20.45,-11.55,0
-4.95,7.75,0
-0.45,-21.65,0
24.15,-9.35,0
1.45,7.25,0
15.25,5.85,0
-13.55,17.65,0
-0.15,-23.75,0
-15.65,10.75,0
24.15,24.25,0
-1.65,24.35,0
6.95,9.25,0
18.95,15.95,0
10.55,-18.55,0
-22.25,-12.15,0
17.65,7.45,0
-0.15,-8.05,0
20.95,6.15,0
-14.55,19.55,0
-1.05,13.95,0
-12.45,-18.55,0
16.45,11.65,0
-14.05,11.45,0
-21.45,-22.75,0
11.35,6.15,0
-1.05,-12.65,0
5.65,1.85,0
-17.25,6.85,0
-7.65,12.65,0
18.65,17.15,0
7.65,-3.35,0
-2.45,-17.15,0
6.75,-24.55,0
-21.65,-5.05,0
-5.45,-17.05,0
-22.25,11.55,0
16.15,-18.75,0
-20.75,-10.95,0
1.65,7.15,0
-8.65,-2.85,0
22.95,11.35,0
-12.45,9.65,0
-22.05,12.25,0
-17.75,17.75,0
11.55,8.45,0
-18.75,7.05,0
-1.05,16.05,0
9.65,22.55,0
7.05,-23.85,0
8.65,-14.05,0
-20.25,8.65,0
-21.65,19.15,0
-5.65,-1.35,0
-12.75,17.35,0
-19.95,21.95,0
-16.15,-8.35,0
-5.15,23.75,0
23.85,-12.85,0
13.35,-18.75,0
-3.55,4.05,0
-5.95,10.95,0
-7.65,18.15,0
2.75,0.95,0
16.55,12.15,0
-10.95,19.25,0
-19.55,13.05,0
20.35,-6.05,0
20.15,3.45,0
-19.15,21.85,0
11.65,9.25,0
-12.75,17.85,0
-16.75,-16.05,0
-6.45,-24.85,0
-20.25,19.25,0
16.25,8.15,0
0.95,-15.95,0
16.55,13.55,0
-23.55,24.75,0
23.75,11.45,0
-4.55,7.55,0
-18.75,-11.55,0
3.95,14.55,0
-24.85,18.05,0
-4.45,-20.85,0
18.95,-0.25,0
9.55,9.75,0
23.35,-0.85,0
-21.35,-19.25,0
-5.05,-16.35,0
-14.45,22.35,0
-0.05,19.55,0
-19.25,4.35,0
23.15,17.45,0
-9.75,-8.75,0
22.45,8.35,0
-19.35,24.25,0
16.25,4.15,0
4.45,-3.05,0
-9.55,-12.25,0
-2.85,18.85,0
19.55,-11.35,0
-5.05,14.85,0
-10.05,-4.75,0
24.05,20.15,0
11.85,-20.45,0
8.95,-24.45,0
-14.65,-22.55,0
-19.25,-11.85,0
23.55,-24.05,0
5.25,15.95,0
22.75,-6.15,0
-13.95,-1.25,0
-10.75,17.85,0
6.15,6.45,0
-6.35,17.45,0
-15.45,-8.95,0
-23.25,-11.75,0
-10.65,-21.15,0
-16.15,11.45,0
-2.85,21.85,0
-6.25,20.55,0
16.15,-12.75,0
-14.95,-1.85,0
-8.85,16.65,0
3.45,24.75,0
4.35,-23.75,0
16.25,24.75,0
-1.95,-19.95,0
17.75,-23.95,0
-22.55,-14.55,0
20.35,2.25,0
-15.25,-3.75,0
-15.15,-21.55,0
4.45,20.35,0
-23.65,3.75,0
-14.55,21.55,0
-23.15,-17.75,0
14.75,19.25,0
7.95,17.55,0
-2.95,10.05,0
-18.35,-17.25,0
-10.85,15.15,0
-12.15,-20.05,0
-15.65,-23.65,0
-16.85,-19.75,0
-18.95,-8.05,0
-15.65,8.85,0
-19.65,9.35,0
-22.45,10.95,0
-7.25,-13.75,0
14.75,16.15,0
15.05,-16.25,0
24.05,-3.35,0
-18.25,-12.55,0
16.35,10.65,0
-21.35,15.55,0
-0.05,15.35,0
-13.95,11.05,0
14.35,-7.55,0
-3.15,0.45,0
-3.65,0.55,0
6.05,-23.65,0
11.45,-19.05,0
-22.95,-16.85,0
11.75,19.95,0
3.15,3.05,0
-13.05,5.45,0
23.15,14.95,0
5.95,-15.05,0
20.15,-22.15,0
12.15,-19.35,0
-21.85,-10.15,0
11.85,20.65,0
6.55,4.55,0
-18.45,16.95,0
0.55,24.05,0
0.85,-11.55,0
10.15,-16.05,0
-14.85,6.05,0
7.15,-17.55,0
-20.15,24.05,0
18.55,-7.65,0
-22.85,-19.15,0
23.05,-13.95,0
-18.95,6.95,0
21.55,20.35,0
7.95,21.95,0
23.15,-6.25,0
18.05,-16.35,0
-4.55,3.65,0
18.25,18.95,0
19.75,12.15,0
-18.25,-5.95,0
5.05,-5.95,0
-9.15,22.05,0
-3.05,-15.25,0
-24.45,-24.25,0
14.75,14.15,0
3.75,-9.15,0
1.85,8.55,0
-11.55,16.65,0
20.55,-12.55,0
-8.85,-0.65,0
18.05,-13.35,0
-8.35,-10.85,0
2.45,9.35,0
-0.65,5.85,0
20.45,-8.95,0
-19.15,-18.25,0
23.85,20.75,0
1.55,0.35,0
-16.85,16.65,0
8.45,14.35,0
2.95,5.75,0
4.15,-6.95,0
-15.55,16.25,0
12.15,7.75,0
7.85,-19.95,0
22.45,21.95,0
-5.45,9.05,0
-18.85,-14.45,0
-1.45,-6.95,0
-11.65,-11.05,0
-6.65,-6.85,0
1.65,9.15,0
-12.25,24.65,0
16.85,18.25,0
-19.95,21.75,0
7.55,-23.65,0
19.35,24.15,0
-2.25,-11.85,0
-22.45,-12.25,0
-15.75,2.95,0
-8.55,5.95,0
13.05,-16.25,0
-22.95,-20.65,0
-0.15,-5.05,0
-12.55,14.85,0
-7.25,-24.15,0
-12.05,-22.25,0
-5.55,7.15,0
-17.55,-16.85,0
0.55,5.65,0
1.05,-18.95,0
8.25,-6.15,0
-2.05,0.55,0
-8.85,-21.65,0
-15.15,10.95,0
8.35,-18.55,0
5.55,-22.95,0
22.95,14.15,0
-1.25,-4.55,0
9.15,2.05,0
-5.95,21.65,0
9.35,3.35,0
-11.35,-23.65,0
8.25,4.05,0
-19.85,-21.65,0
13.35,-22.45,0
-20.15,-2.05,0
6.05,-19.05,0
7.25,16.25,0
-6.05,1.25,0
15.35,-1.85,0
-21.75,-15.55,0
20.75,-8.65,0
-23.35,23.45,0
24.65,16.45,0
-18.15,-11.55,0
0.55,-9.25,0
21.75,-15.35,0
4.45,23.25,0
-6.85,-13.45,0
13.75,3.75,0
12.55,20.35,0
-11.85,-24.75,0
-5.55,19.15,0
-11.75,6.85,0
-12.95,1.95,0
-12.15,17.15,0
-9.95,-0.85,0
-19.05,-13.35,0
16.95,-14.15,0
-15.35,12.55,0
8.55,23.05,0
20.15,20.75,0
10.35,-0.15,0
-20.65,8.35,0
-22.75,4.65,0
-10.35,21.15,0
-16.15,-1.85,0
-14.15,-7.75,0
5.05,17.35,0
-24.45,-18.75,0
-12.85,8.15,0
-11.05,-8.65,0
17.05,-17.95,0
23.85,2.45,0
7.75,21.55,0
23.35,-4.35,0
12.25,16.55,0
-3.95,12.95,0
-7.05,23.05,0
-9.45,-6.25,0
-6.05,-6.05,0
-17.35,16.35,0
-19.05,9.55,0
15.05,20.35,0
-11.35,5.15,0
15.75,-15.35,0
15.05,2.85,0
-10.95,10.05,0
-3.05,-4.75,0
-13.45,-6.15,0
-6.65,-22.15,0
-23.45,1.65,0
14.75,10.75,0
-11.95,12.55,0
21.55,-8.55,0
3.85,5.45,0
-2.15,-12.05,0
-9.65,17.65,0
-22.95,-24.95,0
-12.55,15.05,0
2.55,8.55,0
-19.65,-9.55,0
2.85,-14.85,0
9.15,3.85,0
18.75,4.15,0
-5.95,-21.15,0
-10.25,10.85,0
-7.35,11.45,0
13.65,-22.35,0
10.65,-7.25,0
12.05,8.75,0
-13.45,19.75,0
-6.75,11.45,0
-15.75,-15.05,0
13.65,-2.95,0
21.15,12.65,0
-2.85,24.45,0
14.15,8.05,0
-0.65,-15.95,0
-4.65,14.95,0
23.15,-3.85,0
-5.15,-15.95,0
17.75,5.65,0
16.15,13.35,0
-15.45,-23.05,0
22.65,-17.05,0
21.15,18.35,0
-22.35,0.55,0
9.45,-8.95,0
8.65,-5.95,0
-12.85,-5.35,0
-21.85,-19.95,0
-11.65,13.05,0
-9.15,-21.45,0
-19.55,-5.95,0
17.95,22.65,0
-10.55,-1.05,0
-13.85,12.85,0
24.15,12.95,0
-15.05,-7.35,0
23.55,5.15,0
-0.85,4.65,0
1.85,3.05,0
-15.95,18.55,0
12.45,16.85,0
-13.35,2.25,0
-4.65,8.65,0
7.25,-9.75,0
16.85,-20.75,0
24.25,4.15,0
-19.55,4.15,0
3.45,-0.75,0
2.45,-23.15,0
-5.75,12.05,0
23.25,1.75,0
23.25,-12.25,0
-15.75,-4.75,0
-12.95,24.95,0
0.25,17.85,0
-22.65,18.35,0
18.95,21.65,0
-6.45,-17.55,0
15.55,-11.95,0
-12.55,-4.55,0
5.25,-13.85,0
-0.65,17.35,0
-22.75,-23.25,0
-0.35,3.05,0
-9.85,0.25,0
-8.65,12.15,0
-6.95,-17.35,0
11.65,5.15,0
8.55,1.65,0
-0.95,-2.85,0
-18.15,-4.95,0
-18.45,7.75,0
12.85,4.35,0
20.15,18.15,0
-13.35,-24.85,0
17.15,10.15,0
23.65,5.35,0
16.35,14.85,0
5.05,-18.85,0
12.75,-8.35,0
-9.05,14.45,0
-20.55,-5.55,0
3.55,-23.15,0
-8.95,12.55,0
0.35,-7.85,0
-18.75,-7.45,0
-12.75,-21.15,0
6.45,7.95,0
17.95,-16.15,0
1.65,19.05,0
-2.05,-5.85,0
-12.85,-24.25,0
21.05,8.65,0
8.25,24.65,0
4.55,-6.65,0
15.45,11.15,0
15.75,21.45,0
3.45,-23.15,0
8.55,7.95,0
-19.25,-21.25,0
13.75,0.75,0
19.65,-23.05,0
15.85,-3.65,0
-14.55,18.45,0
17.45,7.25,0
-22.35,-11.85,0
5.85,15.65,0
-18.85,2.85,0
12.45,-20.05,0
-15.35,11.85,0
19.45,0.95,0
-14.55,12.95,0
14.85,1.65,0
6.45,11.45,0
-7.55,-7.25,0
1.95,-5.75,0
-1.95,-23.15,0
-6.45,8.15,0
4.35,18.25,0
-15.45,-7.35,0
-9.55,-11.55,0
-7.55,-13.55,0
-17.45,-4.95,0
-18.55,-6.85,0
4.55,15.45,0
15.95,15.65,0
16.05,1.55,0
23.15,-9.45,0
-5.05,-14.05,0
-22.05,15.25,0
17.85,12.15,0
14.65,5.15,0
-18.25,-3.25,0
-0.15,-9.65,0
11.15,2.95,0
15.85,23.95,0
8.25,17.05,0
-7.15,-7.95,0
8.25,3.35,0
-22.55,3.95,0
23.55,19.15,0
-6.45,13.05,0
24.05,11.45,0
14.05,21.65,0
14.85,20.95,0
-11.95,-23.75,0
14.45,17.15,0
-23.55,11.05,0
8.35,23.75,0
17.45,19.85,0
-24.05,-22.45,0
9.75,19.05,0
7.35,-9.65,0
-22.35,19.65,0
-13.65,-12.25,0
18.25,-20.35,0
-9.85,7.25,0
11.15,7.45,0
-17.75,22.65,0
3.85,-0.65,0
0.95,-14.05,0
-18.65,-5.95,0
6.65,-5.35,0
-6.45,-23.15,0
12.65,7.55,0
0.15,-14.15,0
15.85,9.35,0
-19.55,3.85,0
-0.55,-0.25,0
8.55,-1.25,0
1.25,-6.25,0
10.05,-17.45,0
-18.25,-17.05,0
-17.55,-16.95,0
-20.25,21.05,0
3.15,-5.95,0
12.45,1.95,0
2.15,18.55,0
-18.15,-21.95,0
-0.05,6.25,0
-10.55,-13.15,0
-21.25,-16.55,0
13.05,14.75,0
19.35,24.85,0
-1.65,-2.35,0
9.65,10.25,0
-22.75,17.95,0
0.45,23.35,0
6.75,-5.85,0
19.55,7.85,0
-21.05,23.65,0
-2.35,-19.45,0
0.45,24.15,0
-0.35,24.45,0
1.25,15.25,0
-14.25,1.95,0
-20.85,-24.05,0
18.85,20.75,0
22.65,5.85,0
-8.45,1.45,0
-17.15,-20.05,0
15.65,15.15,0
11.35,-16.35,0
1.15,16.65,0
16.15,9.45,0
-10.85,-21.45,0
21.75,1.05,0
-18.35,-6.95,0
24.35,3.75,0
16.85,-12.25,0
12.45,18.75,0
21.85,-3.85,0
3.65,-23.15,0
7.55,-6.05,0
1.45,0.05,0
13.35,21.35,0
0.95,12.95,0
-5.95,6.55,0
3.15,20.25,0
17.75,-21.25,0
19.05,-5.75,0
-6.55,-24.15,0
23.15,-24.35,0
-7.55,-11.25,0
5.85,-5.25,0
16.65,-14.45,0
-0.25,-14.05,0
14.25,3.15,0
13.15,20.75,0
18.95,14.35,0
11.95,9.65,0
10.65,-0.15,0
13.45,-22.35,0
20.85,-0.65,0
17.05,-17.85,0
-0.15,0.65,0
-7.55,-8.45,0
17.25,0.35,0
-23.85,-6.15,0
1.55,-6.75,0
12.05,13.75,0
-2.85,-13.15,0
-19.95,0.85,0
-16.65,12.15,0
21.35,20.95,0
-0.55,11.45,0
20.65,13.25,0
-18.95,12.05,0
2.05,-18.45,0
12.15,-9.65,0
21.45,18.25,0
-0.25,7.25,0
-3.45,-10.85,0
18.55,-17.85,0
-3.15,-15.65,0
-9.65,6.15,0
-16.55,-7.75,0
13.45,-13.85,0
14.55,-21.55,0
-20.95,-7.55,0
-23.15,7.25,0
-8.65,20.65,0
-2.35,19.35,0
-23.75,14.35,0
7.05,-1.15,0
6.25,-11.45,0
-3.75,-17.45,0
8.65,23.35,0
23.85,9.25,0
-18.65,-10.45,0
13.85,16.35,0
2.35,-18.55,0
-16.15,21.75,0
3.75,8.55,0
-6.75,9.75,0
-12.85,-18.95,0
-17.05,17.65,0
16.95,-18.85,0
20.45,-1.75,0
16.95,-7.15,0
-12.65,20.55,0
-23.05,-2.85,0
-20.45,-16.95,0
-12.65,-11.65,0
-18.05,-5.75,0
8.95,12.35,0
12.55,14.75,0
-21.35,0.15,0
-0.35,0.15,0
-0.95,-11.15,0
-6.15,-8.25,0
20.15,5.15,0
3.35,-22.75,0
11.35,18.05,0
-2.85,-5.65,0
13.15,16.05,0
-12.75,11.45,0
22.15,-21.35,0
-1.25,-6.05,0
-21.05,-14.15,0
19.95,19.65,0
-23.35,13.15,0
19.15,4.55,0
5.75,16.95,0
-18.45,-15.95,0
-22.15,24.05,0
-15.75,20.95,0
8.35,-21.65,0
9.45,11.25,0
-18.95,9.45,0
1.45,3.35,0
16.45,-21.95,0
22.05,16.05,0
0.65,14.85,0
-19.65,-1.65,0
-4.85,1.15,0
-5.55,15.85,0
17.15,-18.45,0
-20.35,-9.45,0
-20.05,-10.05,0
14.25,-21.85,0
-22.65,7.05,0
-15.75,23.75,0
-14.95,8.35,0
-9.15,-22.65,0
21.55,-5.45,0
-20.05,12.45,0
-22.05,-3.05,0
-12.05,-21.45,0
-0.45,7.35,0
-5.15,-22.45,0
-9.35,-18.75,0
-7.45,19.85,0
6.55,8.45,0
3.55,14.45,0
24.75,21.05,0
-6.75,10.25,0
-12.75,20.15,0
-17.55,-14.95,0
-1.45,2.15,0
23.45,6.95,0
5.85,-5.35,0
-17.25,-9.35,0
17.05,-17.65,0
-4.45,21.55,0
-21.35,11.35,0
-14.25,-8.65,0
-18.15,-21.35,0
19.15,-14.25,0
-17.85,-15.75,0
-2.05,-15.15,0
-3.65,-1.95,0
-3.55,10.35,0
-2.65,16.15,0
5.35,13.75,0
-23.15,-9.65,0
18.25,19.45,0
-3.85,7.75,0
-16.65,3.05,0
0.25,-22.75,0
24.25,8.35,0
-3.95,-13.55,0
8.45,-14.15,0
-10.45,-16.25,0
9.85,7.55,0
7.85,-1.75,0
6.75,0.95,0
9.35,-14.05,0
4.85,13.05,0
-5.35,1.05,0
-17.55,14.75,0
11.35,9.45,0
-6.55,21.75,0
18.75,6.55,0
19.45,-1.85,0
-11.75,-11.95,0
-12.55,13.35,0
11.05,-3.05,0
-23.05,-8.65,0
20.95,-8.55,0
4.25,5.95,0
8.85,22.05,0
18.35,-13.15,0
-14.05,22.25,0
-19.65,15.75,0
-8.55,22.35,0
-8.05,-1.05,0
13.75,-0.05,0
-0.15,-5.95,0
-24.85,21.85,0
10.55,12.85,0
-22.55,12.45,0
-10.65,0.05,0
-18.45,-6.95,0
14.95,11.65,0
18.75,-23.25,0
9.75,-18.05,0
13.35,21.25,0
15.35,1.25,0
0.55,14.85,0
-16.15,22.15,0
14.65,-21.65,0
-15.85,15.55,0
-13.65,1.75,0
4.25,17.25,0
8.45,-14.65,0
-2.45,-24.95,0
-16.15,5.05,0
-24.55,-0.75,0
-23.85,1.15,0
-7.85,21.05,0
-3.75,10.15,0
19.55,-19.25,0
23.95,11.15,0
