vx,vz
# Ensemble de particules : N = 160 | d = 3.3e-10 | E_0 = 1.19e-21 | taille = 3.99e-10 | masse = 6.63e-26
-211.643,-11.7917
107.72,117.059
-121.846,171.788
118.144,-62.4201
-11.2164,-145.363
73.1884,-46.1647
276.313,-27.1109
39.7288,188.005
170.733,-94.2307
-15.3624,-24.7039
-178.323,60.2496
-160.927,204.818
-95.2114,60.2135
-161.897,4.09745
310.209,83.1743
-68.8828,-244.88
-197.229,68.6942
156.269,-193.696
250.703,-29.9068
-65.0432,45.5297
-50.607,-36.7087
-83.6124,207.035
-195.865,43.5635
22.1795,-142.024
27.018,-58.8649
73.7646,71.732
161.052,-178.609
-47.0453,-198.292
-136.242,59.8204
-180.656,194.909
363.917,61.9694
25.5049,-154.082
-59.6567,-34.9561
-196.023,-83.8551
-132.63,5.32433
-133.34,-2.66996
133.652,-61.5219
-19.9636,144.569
-1.91394,127.553
-71.5124,-27.3817
18.7228,49.7228
-231.601,308.244
33.4639,156.316
-122.41,51.4926
6.47491,-158.522
-107.684,37.1311
79.4327,14.5553
-110.061,37.3924
69.1054,-495.369
-19.409,-143.682
-188.805,2.25455
28.6503,-113.72
-158.085,56.9637
-93.5757,179.624
-73.9797,-68.4915
-26.9501,-93.5006
-150.085,216.692
-39.4363,41.4078
-102.433,-168.562
102.732,36.3395
-210.927,-88.7252
-140.256,-64.3187
-48.2861,-48.3929
-71.7059,193.007
-69.7529,15.8325
-102.266,75.7664
51.9038,-45.4177
16.5894,-164.502
116.715,68.1669
-29.867,-200.164
17.8685,-114.574
23.5091,195.865
21.1274,-16.8367
69.2699,-17.1856
23.2373,240.255
99.7318,56.1408
-8.48327,-127.81
107.207,-8.76731
5.73656,12.2964
4.17005,176.024
-80.0301,-110.148
328.523,124.27
-245.274,238.881
113.904,-6.88465
-311.294,-153.34
-26.6286,166.654
77.0427,64.716
189.608,119.35
218.305,63.0588
-207.55,-220.926
-27.9146,113.491
-98.8507,-223.484
-247.156,-81.3649
14.8078,-54.7354
124.427,167.437
-14.3863,-74.1126
-124.843,-118.083
20.6211,60.3841
-87.2355,-169.199
206.519,-23.8902
240.131,-60.1214
132.852,-133.293
98.696,141.153
-14.0963,21.0968
-95.4881,138.276
6.03492,60.2355
-24.5899,174.066
78.6917,29.7914
221.938,80.5712
138.181,-103.882
-19.581,-158.848
-217.033,7.14471
64.1543,60.6856
63.6318,74.1092
259.245,75.2423
267.041,-21.8148
-317.97,67.7961
-86.019,147.604
104.294,-241.768
-3.69909,33.5013
-46.6762,-109.811
-89.9347,58.7698
121.944,103.08
-115.064,-59.1932
191.143,-25.7143
-27.7543,67.8884
15.4503,-13.9842
9.86956,56.1643
-48.6646,73.8792
-35.0643,-143.119
-10.5179,108.155
203.633,27.2009
156.921,47.5898
103.89,51.418
-66.771,-274.207
-201.136,183.36
144.872,-138.358
110.513,338.227
54.8911,-108.407
350.267,-19.4012
-302.308,-102.099
48.4738,40.6309
-176.45,-26.6117
-94.8573,-82.8698
-104.699,84.0114
-83.2874,14.2384
-27.3323,42.8059
-101.536,89.4216
9.59262,-257.142
16.0628,-128.66
-176.355,-216.311
-38.2796,11.1577
28.332,232.062
372.339,-3.98826
84.8704,-31.9803
43.2309,-42.4366
12.6881,13.3296
-348.537,-380.91
69.7838,228.746
135.219,44.9708
303.192,39.0988
84.5493,-37.914
219.489,-94.4876
82.4309,50.2708
-180.221,-0.267765
182.523,-58.2319
-78.6088,134.965
136.466,9.7241
-117.14,-324.287
-122.096,-188.22
-16.2337,24.7159
-83.6374,233.176
49.3358,45.724
267.633,27.374
-319.425,143.626
-91.1912,231.341
19.6009,20.422
197.12,10.3832
54.0492,28.3435
-54.125,147.919
-2.3219,200.813
35.7803,-28.9919
-106.78,-196.052
-136.729,-29.0038
7.18845,264.882
-39.8423,-126.576
67.6158,-25.4578
20.3764,-25.6774
5.72022,-283.79
-238.306,-156.157
15.6422,241.517
-275.505,-37.5121
22.4412,8.92571
15.9761,-189.082
-48.4828,18.3582
90.9246,7.96164
14.1634,-46.015
-168.607,136.472
-34.2108,52.2192
77.9839,-108.587
190.373,-291.38
255.259,-163.935
-24.5383,157.677
20.5925,-103.838
79.4945,135.803
-73.8407,179.907
-6.53408,341.668
153.971,-269.621
137.216,-3.98985
33.03,-49.1149
117.067,-93.5697
5.89748,-84.3576
92.5909,115.779
-8.87785,80.039
-27.132,-264.261
255.354,-134.88
-133.477,-142.583
7.96092,-116.283
44.5562,61.7857
-492.204,-116.914
-280.169,128.468
88.7908,65.918
16.7035,-177.785
-156.09,99.4037
95.3322,316.991
76.0907,-81.6746
-74.2674,209.935
-227.554,86.9023
9.69991,174.503
-74.0789,44.614
43.7351,218.737
-235.381,-38.4162
159.509,-21.6284
-281.519,-179.714
54.6453,-306.653
109.363,-31.0195
66.0281,-225.666
-118.634,4.44933
326.21,134.469
-254.001,-77.5793
-331.166,-3.5402
178.873,-3.02679
227.39,18.2673
84.0657,-52.9933
-136.387,2.6394
-9.43473,39.1344
-82.4919,-192.985
-30.1827,133.369
202.283,-128.674
-12.9313,171.907
-53.2874,178.372
325.693,204.924
-71.9421,-361.568
407.959,-132.236
34.575,-80.0925
92.1918,105.306
-22.8555,78.8554
25.7488,264.521
170.147,-86.2582
176.466,-105.366
16.7068,89.0551
-65.021,0.900155
-142.38,69.6358
35.8,-156.036
107.06,-107.986
79.8415,43.6883
-31.0895,10.9339
111.726,66.1543
-135.395,5.47373
-5.50873,-85.0779
113.29,108.365
27.0357,231.343
94.2859,215.591
-202.137,-86.2329
68.8535,-97.7575
41.5908,-228.392
-66.4629,365.502
-9.29129,-260.242
4.23847,-153.428
-31.1634,-215.819
-102.745,-62.0337
-15.9896,-29.0621
-208.589,70.4003
-54.4854,188.173
73.1295,-109.272
-21.3565,-22.9477
102.566,-145.747
-146.428,-188.971
-244.145,-108.857
89.7627,20.929
-196.412,-156.49
235.726,88.0974
246.061,-15.9034
189.998,10.3962
-9.5059,-142.551
-44.136,49.408
-326.481,161.406
-16.7938,159.186
96.7955,-59.289
-203.293,-146.511
134.31,169.108
106.137,-196.36
-67.7143,50.0437
33.6058,-38.3104
187.274,111.683
168.969,106.99
-95.4176,187.139
-301.817,-42.658
45.9996,5.96114
-57.8477,139.038
241.253,320.592
-218.725,-103.965
189.678,-91.9364
300.323,-198.207
-74.785,36.9642
-74.2517,30.3171
202.752,-42.5592
42.996,233.343
158.165,-160.092
-60.0657,36.5711
194.67,-115.947
-107.147,-29.4131
-155.507,201.202
34.9892,65.3014
-84.8222,-190.76
-84.6407,153.722
-51.8753,-117.169
24.2853,5.37934
11.3113,-254.212
-48.8253,-225
-39.1222,-125.645
-108.155,249.397
109.741,209.104
270.225,-105.55
-136.007,338.785
4.49327,34.0332
177.195,65.2112
51.3721,54.1743
-175.877,365.893
-98.098,-67.5029
37.8575,-4.66832
-41.6098,-148.203
-54.271,58.3613
-35.0626,24.8233
-4.26579,-147.109
-226.86,-8.05995
13.7468,111.112
60.8486,-0.574436
-277.921,-240.986
-222.115,210.608
-90.0376,144.085
-18.3928,262.24
115.114,-130.064
-83.3451,74.6046
-6.00285,377.86
116.068,64.1418
-7.63235,-174.061
16.0447,121.674
-42.8887,-250.371
-222.78,-218.665
-3.59783,194.184
-76.938,94.3801
-221.501,142.173
-131.652,-121.586
174.892,-173.855
8.22852,-61.1446
-96.6648,-32.8025
-198.402,-138.409
20.8679,-71.1357
245.642,155.532
-63.4521,117.442
78.6566,47.6045
-114.245,-39.386
27.4937,-4.05479
76.7429,-122.884
301.124,-50.9822
60.3699,44.4743
63.3456,166.473
31.3493,-38.3619
192.944,-53.5985
44.5129,27.0541
-43.0797,-183.44
-97.9222,75.4968
25.0587,76.1866
232.053,-152.414
249.924,-82.5032
6.68575,-119.298
46.0932,-209.137
150.795,46.4655
-161.517,-189.881
-94.1241,166.848
65.6214,-238.345
109.498,88.2032
20.6289,5.8207
-200.718,-72.12
24.258,187.569
-133.53,-43.4685
73.4918,75.4754
-44.0513,-157.255
127.19,-170.098
-83.9552,101.965
-224.55,90.2523
194.877,99.889
236.423,150.931
59.1038,109.172
80.8541,95.2032
-58.9607,-97.9988
-114.224,-168.668
134.467,10.5263
62.0844,-104.154
172.185,-138.528
-171.213,-55.3407
43.8802,-46.6947
191.018,-49.7588
-65.4493,-36.122
86.9923,137.716
-14.5203,373.562
-22.7727,252.309
54.4668,-189.046
-163.154,15.0273
-158.955,136.396
71.1596,160.796
-373.875,-3.59274
-177.584,274.133
-35.063,42.1676
84.2864,-120.207
-16.1182,53.5932
-51.5545,94.3395
156.834,-163.461
-147.18,131.712
-233.146,120.247
222.088,-86.5659
179.074,-140.995
66.6895,95.2238
-36.5463,291.424
11.0469,-26.2433
48.5891,62.8009
82.3437,69.302
222.487,-64.3267
126.83,58.4194
56.3848,-91.1299
23.3805,83.4525
-140.388,-131.012
42.1938,-211.669
-20.5059,139.148
92.1839,-227.886
34.1881,92.9707
-90.0123,-130.812
82.6257,13.8223
-107.521,-75.1214
55.2554,46.2835
52.8887,13.602
-40.6811,-124.817
-119.266,-67.586
-17.3419,-129.866
-265.285,100.854
195.661,45.0852
-401.73,-56.5707
62.7093,-3.37134
-112.882,150.5
-34.598,-267.089
131.322,280.424
76.3934,-83.9932
-19.8337,104.634
171.969,84.9697
102.915,-42.8058
-165.565,-125.131
-49.4402,39.0634
-0.501882,-107.672
-60.3424,142.99
-26.7292,-85.4477
8.61072,-107.332
-112.909,-220.505
315.98,-124.046
229.703,99.9637
24.6073,134.023
266.355,190.237
-188.224,-273.625
-137.172,6.67685
6.28418,-246.58
115.86,270.603
93.4686,-64.6178
-199.189,-192.792
-141.819,115.609
478.642,-149.977
2.54598,-58.7565
176.755,-64.1871
-53.3428,-96.4626
53.2605,-12.2552
-84.4611,-244.615
184.057,13.1949
-200.3,-113.65
91.8456,-31.0008
143.486,66.7928
-204.58,-150.88
-305.582,325.535
-9.48842,-195.567
-19.2582,-148.489
76.2858,-181.436
82.1026,207.872
195.474,-336.568
-141.221,237.845
87.2305,88.7259
176.138,-71.9991
149.872,73.2667
179.25,38.5213
59.0171,132.694
163.527,130.346
13.788,23.658
79.3596,63.639
-145.597,-110.461
138.696,34.7759
-157.051,30.7963
-55.5028,25.868
-207.571,220.888
147.471,226.106
-10.9562,-105.576
76.6111,24.9456
156.837,-199.801
-42.8255,-214.839
31.1109,300.146
-30.3583,-59.8145
-40.6458,-106.735
133.284,-377.713
-156.56,-122.341
84.7322,176.536
12.0377,-211.91
19.2417,34.6613
-32.7476,78.2069
56.302,-208.522
40.9633,-50.4475
74.2491,-169.351
-77.4053,-21.186
-182.908,-0.35559
-93.3524,-105.585
-116.824,0.33321
-88.2379,-200.907
48.322,-179.669
36.431,99.9893
106.695,104.455
-135.809,-183.192
93.9453,-305.171
-87.4492,15.7551
134.168,-201.371
-122.76,198.391
195.385,114.617
-151.377,159.627
362.441,134.683
-103.559,-100.172
150.707,132.595
-251.347,370.751
-17.4732,-190.195
265.261,142.251
90.2438,-42.1726
-18.0292,192.213
242.404,-212.794
-163.798,-123.562
67.6451,-231.904
-20.0502,-220.777
24.8426,34.5978
56.9815,211.621
22.1686,216.415
283.988,-19.9907
-137.641,-175.734
-26.0334,-276.775
65.0212,130.656
-12.9953,108.663
-281.775,161.501
-110.676,100.164
95.7311,-24.3041
7.50966,-181.949
2.59313,239.891
-46.4726,28.2992
-40.2804,9.46184
-23.8386,135.968
-52.9173,194.353
-103.851,-168.178
75.4637,15.5197
-259.19,-103.721
-343.704,9.92775
96.9675,135.033
20.4357,54.7696
54.445,-23.0335
156.946,-7.26548
-64.0878,-55.9928
-5.17252,38.1955
32.8737,0.601634
21.5674,54.2971
280.608,47.441
249.057,-229.793
97.7356,-14.0498
132.466,-56.7471
30.8286,-83.3906
-303.098,246.508
159.807,-232.806
0.608947,-86.1076
-225.907,110.977
97.3054,-73.1548
-48.4691,227.041
296.731,-83.5586
50.0183,295.5
-322.749,146.36
39.4986,163.606
-2.17522,-76.6692
-108.302,-95.3028
24.8349,29.148
-44.3965,327.523
-227.127,-188.755
277.072,-101.291
-3.02659,-136.17
134.719,-19.0315
41.4327,-296.196
22.3045,299.76
-88.5167,311.328
38.1502,194.464
-45.4493,-106.776
-148.264,-21.2496
-194.685,173.526
-69.3454,12.3156
67.0848,57.2881
110.118,-48.6422
-88.0167,-47.3352
-52.0652,-43.663
99.2503,-49.843
52.9562,-81.5098
179.317,82.4113
98.0707,-172.156
-64.2591,141.178
1.48289,165.226
-13.6876,-122.153
-197.307,150.004
-173.667,110.243
39.346,118.317
403.424,-123.65
-33.2027,56.1436
-54.5896,66.309
-113.482,-121.879
196.206,-256.569
69.7342,-184.942
194.488,-95.6809
252.739,-71.042
-96.9779,386.803
135.649,-140.866
-267.326,166.599
-200.807,-176.765
-59.7367,60.3649
119.191,-148.915
317.47,-101.824
-46.8851,153.276
6.58862,-43.3498
5.93114,104.359
118.201,-29.6024
-197.652,13.6082
-264.18,-86.212
-14.0532,-79.8083
-120.172,-7.98534
-263.636,-124.822
133.699,-220.961
-79.8692,-212.41
-346.682,32.912
-174.088,116.703
-87.2796,200.077
-37.4788,242.46
-112.678,-120.416
144.921,83.4087
-32.8937,8.2856
-33.244,-58.6365
-248.144,-130.857
-74.4335,-171.906
63.636,-1.92628
-51.6977,-34.2467
83.6922,146.913
46.2737,-54.6189
47.1179,-45.0449
60.6684,-68.1908
214.006,184.274
138.847,-76.1446
26.6,76.1202
37.0486,-116.269
-152.039,-67.8938
-82.9338,244.229
-191.978,164.965
48.9795,110.8
-161.885,-7.90697
91.4134,316.291
46.7923,-54.6083
-46.6198,222.758
65.3167,-37.4902
84.934,184.954
-189.58,74.007
-3.81509,127.537
-90.1054,175.258
-139.027,-298.991
-160.346,98.8412
137.979,154.033
223.012,-170.794
61.2781,-8.81401
-92.849,79.5399
-11.2483,-75.0209
-32.9336,64.5008
-95.0716,71.9312
-45.12,-288.467
-120.31,-153.026
-488.843,135.438
59.0883,23.3226
-36.0246,-181.521
-134.321,-127.214
-25.4303,-21.3817
54.4221,-62.635
-208.281,-258.871
43.0508,4.47867
-89.1484,12.917
68.3098,-180.201
-210.561,48.3159
159.219,167.443
94.3065,146.685
-96.8149,39.3191
3.58417,-119.024
-296.162,161.018
-105.717,-99.6186
208.084,11.387
-151.367,-190.196
-73.3748,-139.354
-15.0381,124.358
-57.8436,-213.93
-79.3655,147.529
-70.9059,63.3762
25.3256,172.108
-101.103,290.174
-240.885,330.665
39.4031,-381.86
-69.6381,-38.284
70.3657,87.4246
-91.699,-29.9239
121.386,-38.1651
18.9482,13.6624
-70.0264,113.426
178.324,-37.8835
47.9215,-112.423
-164.156,-296.359
-67.6907,167.288
-1.66168,109.64
-116.933,-95.9698
-70.9519,-164.906
0.340423,26.6997
-123.334,-188.603
182.923,5.12138
119.825,120.529
-184.775,-194.557
-139.988,66.1305
-57.3355,189.731
215.624,156.394
-7.79155,-105.043
-176.955,-36.4105
-93.5482,-187.091
181.049,-32.7955
41.2752,-101.774
-118.313,-85.7488
161.919,-48.0358
-68.1875,158.444
-26.4609,-22.9017
152.172,128.379
-87.0721,-54.7151
-260.29,0.0145205
-2.96994,160.824
45.3927,15.0442
38.007,177.145
1.99106,-110.136
98.3236,-22.7451
42.6234,-0.482517
-11.2827,61.1677
-100.822,-85.8205
-134.402,-90.9477
51.8306,-89.9364
6.39981,-59.686
-219.199,71.7782
87.4437,107.468
-100.925,-173.27
119.307,-46.7494
91.0297,67.4195
-137.218,-117.946
-111.266,152.673
-48.6075,-240.362
-120.083,60.1144
-289.232,-24.9601
-212.26,-305.582
10.0642,44.9398
-133.687,123.469
243.064,37.0194
-141.889,-170.104
77.2934,20.848
156.411,131.353
8.38738,310.745
-54.9557,147.632
150.271,-106.149
-22.5751,178.989
185.841,131.894
35.4834,-224.054
147.514,24.434
66.836,223.371
61.7667,-175.486
192.975,198.505
-123.676,7.71333
167.084,-226.46
0.353311,-72.1132
161.39,209.027
133.353,89.0454
-2.57487,-31.2836
-255.988,-150.567
-104.565,140.265
-238.876,-104.637
2.61453,-158.358
-17.9875,39.0117
18.3204,-20.1766
234.417,-92.9886
121.806,45.3887
2.58263,120.311
-100.772,-68.9712
-39.5547,160.562
-100.747,-211.072
-0.833098,53.5271
-136.486,73.0148
56.6753,193.793
-19.2,79.4253
-236.214,-261.098
-150.693,-53.6766
232.492,106.965
27.5717,56.668
-87.1404,53.8776
29.3519,-86.2263
-158.554,40.7032
-63.936,41.8879
-0.0101778,-51.0576
5.67182,30.4838
78.8876,207.572
196.851,9.24588
36.6707,220.464
-22.1679,307.812
316.965,-12.4038
7.39917,72.7972
-300.277,33.1969
263.674,-13.9582
56.6951,110.42
-39.4184,20.3726
-61.2477,-117.695
8.85919,-176.516
-229.951,150.274
-104.024,-108.341
169.909,-62.625
-44.2296,122.263
-192.999,-79.3127
134.619,256.205
-16.425,-75.0871
-154.901,-199.182
-74.2522,-53.6744
-70.4074,38.6349
-141.832,-71.9976
-44.973,185.522
135.983,184.804
334.728,-151.122
50.0403,-130.506
-67.0656,283.671
21.7822,-407.432
-175.904,-22.9158
293.722,91.422
134.159,22.1927
42.6289,-107.422
70.9219,-242.755
-42.3434,210.935
-423.492,-152.768
121.954,-157.632
-193.835,124.672
165.531,23.8429
-17.6792,-30.9593
128.532,-3.87057
56.1621,-223.101
201.348,-63.6956
43.8687,97.3725
-1.36197,141.24
-45.38,183.424
-159.745,-11.1941
-197.969,252.776
-49.3485,207.284
90.8995,115.125
91.8074,-28.8483
173.208,-23.2408
297.219,-65.0101
-46.6404,-181.849
5.6832,94.2274
172.808,197.519
12.9493,38.4357
179.386,-83.7305
65.3059,-79.5542
-63.7552,38.3076
224.689,130.067
-158.111,-131.869
-36.5714,103.508
347.167,-75.3899
-156.155,172.739
6.04392,34.3648
80.1313,26.9385
191.292,-16.2357
-108.884,-165.063
-38.4117,99.8947
33.7638,-58.1292
-333.214,275.819
259.53,232.975
-151.748,-4.68704
-51.6633,-124.204
158.731,-22.4232
-46.2631,-9.11181
42.1451,135.734
260.212,-41.3545
-354.597,-171.948
-113.983,232.238
-118.1,88.9714
-43.7805,60.5279
-140.078,-134.871
146.952,-232.188
-40.0203,292.461
-85.4566,-113.299
-123.706,47.7178
37.0302,163.06
-85.5438,59.2076
-30.326,-251.86
-57.8536,-92.0807
206.765,65.79
52.5155,-103.81
82.7312,83.0631
91.0563,-10.389
54.6502,-110.772
93.1359,223.135
141.126,156.801
190.546,-100.794
-105.304,-160.966
57.5045,-15.026
-9.86358,-132.549
-93.5415,-112.915
203.277,59.1221
33.4248,240.377
113.643,-31.532
-19.8754,57.7776
182.325,-155.913
-213.877,30.2483
228.652,-156.803
107.957,5.25595
52.4265,27.5714
-195.36,-130.447
188.605,-128.183
-44.5395,-47.8429
8.93954,166.25
126.346,-96.1117
30.4713,-113.395
113.199,-154.499
-92.4735,52.5251
105.466,135.581
-87.7341,-25.8078
-240.374,12.7934
220.258,-146.53
-111.043,197.625
-105.682,143.416
343.083,195.444
56.1056,-150.039
211.291,-107.473
-27.6433,-264.302
77.33,-399.58
327.144,-44.1742
143.414,88.0036
-221.16,126.206
58.0361,-95.7256
81.9922,-109.422
-91.2405,151.06
-5.2469,-125.815
-111.378,118.67
-45.9907,-115.747
123.19,-130.123
-97.2228,-71.4416
38.1156,63.0114
-90.3641,259.088
14.0011,-196.937
169.627,6.86178
76.1131,303.184
115.191,85.5084
-58.9112,10.4341
18.3116,-59.2141
-302.425,208.01
-54.828,-47.9462
-5.77193,153.703
84.1977,-104.886
-37.4068,190.724
-211.058,98.3839
39.0913,26.4785
97.2562,201.002
-69.6207,-126.055
-30.3278,59.4692
-113.447,80.8813
158.341,179.092
50.9552,165.8
92.992,-254.915
139.823,-0.0875306
-293.827,245.03
249.217,-12.0446
-14.9058,46.9634
-62.9884,-332.013
-182.747,-130.448
-10.82,-121.321
85.4419,-120.326
62.3513,215.047
-100.006,-154.06
140.202,-93.0492
-150.82,15.4348
-147.161,82.789
56.0494,16.2909
23.7775,181.502
88.5463,-131.507
41.2934,42.6111
60.6028,39.0887
-196.492,-3.61653
158.609,-88.1393
11.5407,-17.8837
-188.651,-83.6708
-3.33188,134.863
71.8675,41.6082
-58.1825,17.0581
130.035,56.2524
-87.6013,98.3335
70.4497,245.735
-246.301,-259.152
23.8801,198.976
44.9104,-112.001
-207.691,56.0039
3.01408,-17.5684
-49.1318,-187.036
-152.623,130.069
-153.001,5.31546
14.4592,165.197
104.148,-445.167
295.461,-28.7678
-211.357,30.9012
-111.729,-44.1242
-173.08,265.724
-127.294,143.835
45.9291,-33.6761
114.032,-56.5066
-194.587,94.0439
12.3139,1.65378
-249.839,70.1142
55.8373,171.235
-78.5839,3.26007
0.971369,33.4332
108.01,215.051
205.858,-128.121
190.474,-52.903
-229.114,292.854
-94.183,-92.3648
-66.7732,164.292
88.677,87.403
-185.751,-133.581
43.0302,203.479
-3.98171,-141.641
350.543,9.77005
-324.521,-96.3403
-83.6674,89.3586
145.545,-18.894
-3.2142,0.671873
-130.45,-260.936
168.099,163
-62.758,-293.21
-20.3946,26.3305
-172.867,182.972
249.423,-189.367
207.674,75.8548
-20.957,-106.54
121.02,240.594
-18,282.051
-37.6051,-194.519
187.876,-77.1947
41.6247,8.75919
88.6846,-63.8524
192.42,-382.556
48.2421,-27.5723
158.646,219.106
3.70438,-70.1658
60.5521,109.939
-25.4835,-28.012
150.681,398.961
-28.9904,-13.3478
48.1634,116.131
2.17351,211.345
-29.0189,24.4678
-61.1879,-4.44685
18.7255,113.1
-16.7686,-48.8942
74.4434,-163.553
-0.117172,-25.436
81.3988,-73.4954
-30.0983,-60.1371
118.851,-202.245
146.653,176.973
-92.4318,-61.5245
-221.653,-97.9667
-89.971,37.0712
-186.928,-68.1136
-82.8234,-19.404
-105.072,98.9659
125.474,115.86
-34.2397,-220.356
-137.052,-11.7077
33.8286,-14.7968
-146.712,185.653
87.6348,148.37
-45.2415,277.329
-82.3205,83.2326
38.4455,-112.909
-139.961,223.76
6.53499,-143.332
-89.3875,-53.1314
-97.9053,-44.1464
-39.6241,42.7715
207.394,66.7841
-102.937,-35.6366
11.1282,148.772
-4.43601,-278.958
-106.366,93.5295
-213.703,-3.8568
62.5626,-252.775
136.855,40.1307
-299.264,-115.729
67.8,-133.289
105.94,137.324
121.419,185.923
11.9109,-227.913
73.8522,88.3071
36.7493,-161.491
29.9094,-74.2232
168.733,157.048
66.3977,149.555
106.195,-111.412
26.9263,164.414
54.5163,116.975
-31.7938,-140.379
-88.9101,-19.3306
-98.8884,-156.85
-49.2253,147.49
-155.107,135.394
-59.2177,-67.9435
-238.958,-273.935
27.9836,42.5636
204.177,58.8465
174.216,-116.198
240.86,-146.945
-99.5467,226.76
-83.2114,-87.6871
-91.8114,-183.678
78.1444,-49.2775
-86.0233,139.871
-81.3328,-279.152
-309.671,391.135
43.2899,54.3198
43.6427,54.1398
50.3676,67.7637
36.2855,15.1293
-48.8729,219.556
231.966,-156.786
69.2768,-442.05
-77.4775,245.752
194.803,-74.2837
-105.406,-63.9743
-165.853,74.15
85.0915,-115.835
4.55329,92.0282
67.6417,124.179
9.42586,-34.6772
-197.259,-334.681
49.3934,-73.7964
79.6849,-162.903
-42.1662,-42.7014
237.992,-298.317
219.47,-3.78916
-100.28,-70.4515
228.647,35.0116
197.657,-147.34
-102.16,156.085
131.108,-43.3271
34.5293,-98.2978
260.973,-42.3362
85.1535,-105.496
140.893,-51.1014
-128.225,-49.7546
-24.4563,-82.39
65.9878,68.2193
97.276,-90.6683
6.39528,-103.487
135.495,290.525
204.945,-153.655
12.2901,-315.302
149.628,-33.7208
-70.6833,101.267
-92.3296,-106.376
-95.5291,-134.07
122.66,122.207
-76.6845,34.6742
21.3654,-222.58
-155.84,-60.5694
-236.109,67.9627
-70.143,-120.345
-105.928,90.3423
226.385,-23.8425
111.08,273.637
-212.845,213.101
-220.283,45.3943
345.964,106.608
25.1155,111.551
87.0381,-47.7093
122.646,-38.5457
-54.965,98.8054
34.9176,-89.7405
298.313,-35.2901
141.189,201.741
42.2337,-42.0035
-141.303,-219.007
160.948,172.972
-33.4954,193.705
84.764,187.932
-138.286,34.7779
-373.312,186.932
-39.403,126.895
35.7287,6.86396
88.5823,21.381
-58.8278,164.752
-449.07,-107.358
94.2009,-216.756
-62.4284,142.201
15.7495,4.45723
-106.318,133.894
-293.64,-144.159
121.697,-52.0376
250.618,283.052
25.0419,317.608
107.718,-113.434
-118.412,36.3474
-81.8102,163.359
-145.287,6.31914
220.389,-350.951
-55.4135,-280.694
-60.3808,-88.0828
-203.313,-37.528
-141.946,119.993
-101.739,66.1338
136.501,-185.737
149.061,9.63535
44.0901,110.608
-39.4253,-25.5671
378.714,-187.923
-58.4267,170.49
-108.165,20.3383
-24.7667,-99.5688
-138.389,108.711
-28.0136,84.9283
105.753,165.293
-151.299,-51.9095
162.099,181.131
-190.087,207.196
-155.446,-76.7279
18.524,205.669
0.962937,-102.674
55.0525,51.0852
-195.06,-114.959
-16.6878,-7.03859
206.448,-57.7497
-156.733,232.911
225.033,-212.251
248.788,128.787
-172.418,93.3796
164.874,113.786
251.357,359.024
-62.6089,-267.185
134.338,-76.2868
-78.9434,38.5878
11.2276,8.55278
113.583,-327.32
9.86262,95.1921
28.4962,-116.728
-113.126,113.76
300.347,101.565
53.7351,-172.824
56.2059,86.3644
60.9551,-62.0071
-168.6,53.3676
103.322,43.4089
11.1675,45.2581
-147.787,85.8699
181.086,97.1833
-79.5203,-6.01525
-57.0281,-227.039
90.744,41.8562
-148.804,250.289
37.4702,-131.217
-114.088,34.5639
-75.4989,210.686
-46.7403,52.798
19.5994,-13.3273
-411.831,117.427
-19.2904,66.3784
196.077,-185.816
-168.13,364.347
-11.0178,74.6109
-319.035,-26.8857
-166.713,34.8676
102.161,-17.8126
-42.4451,245.45
119.287,-183.164
-102.771,-0.0171436
-196.638,9.80632
97.3099,-322.335
60.6256,117.267
-101.629,-86.2927
-92.2801,-123.982
97.8585,149.537
-13.5451,79.122
-141.669,170.787
-304.73,232.663
135.154,-11.8837
68.1885,164.359
-18.3392,-60.084
101.547,26.0178
74.6699,-59.2259
-178.403,-126.249
-152.402,209.687
106.495,-35.5555
-108.523,74.4237
-54.3553,-77.3467
-21.8421,66.0395
-256.484,17.4707
-61.1462,-21.3207
-76.3079,24.3579
-276.299,24.2113
35.3488,-128.847
45.8608,240.074
-67.8095,26.3631
-200.489,13.678
-345.939,-30.3189
-192.551,-38.0278
-51.0595,-56.3253
-51.4443,-32.4576
-8.44114,70.043
-124.077,-56.6444
88.2575,59.0428
-62.0078,-77.9756
-36.2851,78.1173
-170.025,21.0265
121.639,117.033
-232.29,25.213
-116.34,-155.953
3.07603,-15.5881
22.3522,76.2688
99.7505,84.0291
-228.319,-103.608
-55.7541,-229.255
73.1835,-48.3062
-74.249,25.5029
-189.638,18.9662
-215.191,-62.9934
28.0141,90.9347
-240.967,-2.35252
-35.3703,63.4301
-231.51,84.3743
114.007,-234.738
-113.97,92.5097
-22.826,31.9505
-108.353,137.18
-119.085,-154.704
-155.362,87.8905
-77.1964,-117.32
231.546,-252.981
-209.055,-81.5312
-78.5211,-77.8415
-27.475,-97.8149
64.7181,-169.031
58.6788,-66.2121
219.698,-16.3988
86.049,181.235
107.693,-215.439
91.4607,-68.7851
-4.88695,-310.88
53.1755,276.615
57.067,113.356
-16.8219,15.3235
276.886,-200.127
-146.23,248.836
43.7627,159.337
-291.145,-68.7466
110.228,55.973
-146.43,-27.0168
41.7816,-155.252
-216.484,-24.4796
-159.575,-58.6338
254.703,4.83588
27.5504,-11.0509
-76.2184,-47.8434
49.7257,-76.69
-127.444,152.432
-154.194,99.5901
